I submitted something by mistake. Can you remove it from my file?,"Unfortunately, we are not able to remove materials from your file after they have been submitted. However, you may write an explanation of the materials that have been submitted by mistake and/or why you'd like them to be removed, and we will add this new information to your file."
"I submitted the application, but I no longer want to be considered for admission to Harvard College. Can I withdraw my application?","Please send us an e-mail in the form below, using the drop-down "Withdraw Application." Please be sure to write from the e-mail address you used on the Common Application. We are not able to withdraw an application based on a request from someone other than the applicant."
"Have my application materials been received? (Including Common Application forms, or supplemental materials)","Upon receipt of your application, a confirmation email is sent to you with instructions on how to generate your access code. This code is to be used in Applicant Status portal. This feature allows you to view your record in our database to see which required pieces of your application we've received and processed. The data is updated nightly from the main admissions database and has the most up-to-date information available from our office. If you have sent us required materials that are shown in your status as not received, it is possible that those documents are being processed (along with thousands of others) in our office and simply have not yet made it to your file. Though we can not track each individual's materials upon request, we will conduct a thorough scrutiny of all files prior to committee evaluations. You will be contacted if you are missing required documents, and you will be given the opportunity to re-submit them without penalty."
My contact information has changed since I submitted my application. How can I correct it?,"You can update your contact information on the Applicant Status Portal. If you need to update information that is not available on the Portal, please contact fileroom@fas.harvard.edu."
Can I add to or change something I wrote on my Common Application forms?,"Unfortunately, you are not able to add to or change the Common Application forms after they have been submitted. However, you may upload additional information and materials using the Applicant Status Portal."
How can I add new accomplishments/awards/accolades to my submitted application?,We understand that you might receive new recognitions or awards after you've submitted your application. We welcome the submission of this additional notable information. You may upload information about notable accomplishments and awards using the Applicant Status Portal.
Paying the application fee is a hardship for my family. Can I get a waiver?,"Do not let the application fee prevent you from applying! In the spirit of our honor code, if the fee presents a hardship for you or your family, the fee will be waived. There are a few ways to request a fee waiver. You can easily request it within the Common Application, Coalition Application, Universal College Application, or simply email us as fileroom@fas.harvard.edu. The Common Application and the Coalition Application outline the indicators of economic need as follows, but if you do not meet any of these indicators, but would still like to request a fee waiver, please do not hesitate to email us. You have received a College Board or NACAC fee waiver You have received or are eligible to receive an ACT or SAT testing fee waiver You are enrolled in or are eligible to participate in the Federal Free or Reduced Price Lunch program (FRPL) Your annual family income falls within the Income Eligibility Guidelines set by the USDA Food and Nutrition Service You are enrolled in a federal, state, or local program that aids students from low-income families (e.g., TRIO programs such as Upward Bound) Your family receives public assistance You live in federally subsidized public housing, a foster home, or are homeless You are a ward of the state or an orphan You can provide a supporting statement from a school official, college access counselor, financial aid officer, or community leader This step occurs while creating your application in the Common Application, Coalition Application, or Universal College Application. Students who qualify will automatically pass the payment screen upon submitting their application. Requesting a fee waiver will not disadvantage your application in any way."
"If my curriculum requires more than the 12-year U.S. curriculum, may I apply after my twelfth year?","We strongly recommend you to complete whichever curriculum you have been following. Applicants who have completed only a year of GCE A-levels or International Baccalaureate study, for instance, are at a tremendous disadvantage in our applicant pool."
I am an international prospective transfer student. What is the transfer application process for me?,"The application process and requirements are exactly the same for international students. Our financial aid program also applies to all applicants regardless of nationality or citizenship. For more information, you can view all of the transfer application requirements here.    "
Is there an interview?,"When possible, we try to arrange for you to meet with alumni/ae in or near your school communities. You will not be at a disadvantage if an interview cannot be arranged. In the U.S., Canada and the U.K., an alumnus/a will contact an applicant directly by phone, e-mail, or letter if such an interview is possible. If you live outside these areas, we aim to hold an admission interview when and where possible. Our interviewers abroad are graduates of Harvard who offer their assistance on a volunteer basis. While we try to make interviewers as widely available as possible, it will not always be possible for a student to have an interview. The absence of an interview will not adversely affect your candidacy. See more about international interviews."
Are there quotas for international applicants?,"There are no quotas or limits of any kind at any point in the admissions process. All students are considered in the same pool for all places in the incoming class, regardless of citizenship or the secondary school they attend. A student's chances for admission and financial aid are not affected by citizenship or by the location of the school that the student attends."
What should students know about visas?,Admitted international students will be provided with information about applying for a student visa.
Does Harvard offer admission application fee waivers to international students?,"Yes! If paying the application fee would cause a hardship for your family, please request a fee waiver. You or your guidance counselor may write a short letter asking us to waive your fee. Receiving a fee waiver has no effect on admissions chances. Please use the following e-mail address: intlfeewaiver@fas.harvard.edu to submit your application fee waiver request."
What if I cannot take the SAT or ACT in my country?,"These standardized tests are now given in almost all countries. We realize you may have to travel some distance or plan for testing long in advance, but these test results are required tools in our analysis of applications. In our competitive applicant pool, students lacking these test results are usually denied admission. Foreign students in one of the very few countries where the SAT is not available (for example, China) may submit alternative testing such as the Graduate Record Examination. For more information about the GRE, consult www.gre.org. Students in such countries should also take the TOEFL."
Are International Transfer Applicants required to take the SAT or ACT exam?,"Yes. All transfer applicants, including those from outside of the United States, are required to submit the SAT or ACT (with or without writing)."
"If I sit for GCE A-levels or other international credentials, must I submit SAT or ACT scores?","Yes. We realize students educated abroad may be unfamiliar with these examination formats or may have followed a different syllabus, but all applicants must submit the results of the SAT or ACT (with or without writing) and we recommend submitting two SAT Subject Tests, except in the case of financial hardship."
What if English is not my first language?,"A strong knowledge of English is essential for successful study at Harvard, including the ability to understand and express thoughts quickly and clearly. We require the results of the SAT or ACT (with or without writing) and two SAT Subject Tests for all candidates. The SAT English Language Proficiency Test (ELPT) is not acceptable. Students are not required to submit the Test of English as a Foreign Language (TOEFL) unless the SAT exams are not available in their current location. Candidates whose native language is not English should not take the SAT Subject Test in their native language to fulfill one of their two required tests."
Am I eligible to become a Visiting Undergraduate Student (VUS)?,"If you are currently enrolled full-time at an accredited college or university you may apply to spend one or two semesters studying at Harvard College. This program is not for High School Graduates who wish to study at Harvard for a Gap Year. Additionally, since the VUS Program is for full-time undergraduate students only, if you have already achieved the equivalent of a bachelor's degree, you would not be eligible. However, you might be eligible to be a "Special Student" at the Graduate School of Arts & Sciences. For more information on this program, please visit their website: http://www.gsas.harvard.edu/programs_of_study/special_students_admission "
I am from another country but I speak English proficiently. Do I still need to take the TOEFL?,"Without all of the information about a candidate, we cannot make exceptions to this requirement and time constraints do not allow us to pre-screen all applicants to determine if they are exempt from taking the TOEFL. Therefore, we advise all students whose native language is not English to take the TOEFL and submit the results."
Is there a minimum TOEFL score required?,"While there is no absolute test score cut-off, the Committee would be concerned that an internet based TOEFL score below 100 might indicate that the candidate does not have sufficient fluency in English to do well in classes here."
Am I eligible for Harvard Housing?,Visiting Undergraduate Students are not offered University housing.  Accepted students must find their own housing before they arrive in Cambridge.
Am I eligible for Financial Aid?,"As a Visiting Undergraduate Student, you will not be eligible for Harvard financial aid and you must secure your own funding."
When Should I Apply?,"The deadline to apply for the Fall Term or a Full Academic Year is April 1st, and the deadline to apply for the Spring Term is October 1st.  Ordinarily students are not allowed to defer admission.  Therefore it is advised that you apply for the appropriate term.  Additionally, we are not able to make early admission decisions for students who wish to apply for a later term."
What is a Visiting Undergraduate Student (VUS)?,"Students currently enrolled full-time at an accredited college or university may apply to spend one or two semesters studying at Harvard College. After completing their time at Harvard, the students return to their home school, where Harvard credits are generally accepted, to complete their degree."
Do Visiting Undergraduate Students (VUS) have the same privileges as Harvard Degree Candidates?,"While VUS are not degree candidates and do not receive a diploma from Harvard College, they have access to all libraries, academic, and athletic facilities just like Harvard degree candidates.  VUS are affiliated with Dudley House, the Harvard House for students who live off campus.  If you would like to learn more about life as a Visiting Undergraduate Students and the affiliation with Dudley House visit: https://dudleyundergrad.harvard.edu/visiting-students"
Are Standardized Tests Required as part of the Visiting Undergraduate Student (VUS) Application?,"Students whose native language is not English are REQUIRED to submit a TOEFL score not more than two years old. The results of this test are very useful to the Committee as it considers international applicants. Official tests results must be submitted electronically to the Admissions Office from the ETS (code#3434). We do not require SAT, ACT or AP scores to be submitted in order to apply to the Visiting Undergraduate Student Program. However, we encourage students who have taken them to submit their scores, because all information about a candidate is helpful in the admissions process."
Will my financial aid package change?,"Our financial aid award depends on your income, assets, and number of siblings in colleges, among many other factors. As such, changes to these circumstances (or any others) may mean your award is different this year, even if we are using the same year of income."
Will I get my award any earlier this year?,"No. There is no change to our timeline. The application due date for all current students is May 1st, 2017 and award notifications will be sent by July 1st to those students who submit their applications on time."
How can I see what is missing/received and when?,"We will not begin tracking documents for 2017-2018 until mid-February, at which time we will post which documents are received/missing on your my.harvard.edu portal. Until that point, the documents showing on your my.harvard portal will be those from this current school year (2016-2017)."
"If I am usually eligible for a CSS Profile fee waiver, can I get it early?",We will be emailing current students eligible for the CSS Profile fee waiver with the waiver code in mid-February. We cannot provide codes before this timeline.
Is there an advantage to filling out my application earlier?,"No. We will not be officially sending out re-application instructions until mid-February and will be processing applications along our normal timeline, meaning that we will not be tracking submitted materials until late February. Completing your application early will have no impact on your award; please complete your application by the May 1st deadline."
What if my 2016 income is no longer representative of my financial situation?,"You should still complete your application as instructed. As always, if there are special circumstances of which you would like us to be aware, please include a detailed letter with the materials you submit to IDOC so that your circumstances can be reviewed along with the rest of your required application materials."
Do I have to submit my 2016 tax information again?,"Yes. While you are using the same taxes, it is for a new application cycle and a new academic year and we no longer have access to last year's data. You will still need to submit copies of your actual 2016 tax returns and W-2 forms to IDOC."
Should I complete the PROFILE even if my family has not yet filed our current year tax returns?,Yes. You and your parents should use the income information on your W-2 forms or paycheck stubs to estimate the figures that will appear on your tax returns. Such estimates are perfectly acceptable for all students.
Can foreign students use the CSS Profile?,Yes! That is actually the best form to use.
Do I need to do both the CSS Profile AND the Financial Statement for Students from Foreign Countries?,"No. Those two forms are interchangeable. If you are able do the CSS Profile, it is the preferred form."
"What do I do if I have already filed my CSS PROFILE, but other documents are missing from my financial aid application?","You should have received an email from the College Board's Institutional Documentation Service (IDOC) providing you with instructions on how to submit your tax forms and any other supplemental forms that may be required. All requested documents, should be uploaded to IDOC."
How will I know that the PROFILE has been submitted correctly?,You will receive an email confirmation from the CSS after the PROFILE has been submitted.
What is Harvard's School Code for the CSS PROFILE?,Our CSS PROFILE code is 3434.
What should I do if I make a mistake on the PROFILE?,"Once the PROFILE has been submitted, you will not be able to make changes. We understand that the numbers on the Profile may be estimates and will update them with your actual taxes when those arrive through IDOC. If you have major changes or corrections to make beyond those that will be automatically updated by your tax returns, you can print the pages that need changing, write the changes on them, and upload them through the College Board IDOC Service."
What if I am a foreign citizen who is unable to submit a CSS Profile Online?,"The CSS Profile is available to students from nearly every country and nationality. The College Board is unable to process payments from a small number of countries, and so students from these countries may not be able to submit the CSS Profile. If this is the case, please follow this alternate set of instructions to apply for financial aid."
What is Harvard's Federal School Code for the FAFSA?,Our Federal School Code for the FAFSA is E00468.
What should I do if I make a mistake on the FAFSA?,"You may log back in to the FAFSA website, change the erroneous information, and resubmit the FAFSA."
Should I complete the FAFSA even if my family has not yet filed our current tax returns?,"We would prefer that you wait to file your FAFSA until your taxes are complete. If at all possible, please use the IRS Data Retrieval Tool to complete the FAFSA. However, if the application deadline is near, you should file the FAFSA using estimates."
How will I know that the FAFSA has been submitted correctly?,"You can check the status of your FAFSA here. Please allow one week for processing an online signature, and three weeks for processing a paper signature page."
I'm a Canadian citizen; do I have to file a FAFSA?,"No, only US Citizens and Eligible Permanent Residents should file the FAFSA. (If you are a citizen of both the US and Canada, you should file a FAFSA.)"
I can't pay the Profile fee because the US won't accept credit card payments from my country.,Please follow these alternate instructions for applying through our paper process.
"I can't afford the Profile fee and I'm foreign, so I can't get a College Board waiver.",Please follow our alternate instructions for applying through our paper process.
How can I get a financial aid fee waiver?,"Harvard does not charge a financial aid application fee (we do charge an admissions application fee; if you need to contact the Admissions Office about an admissions fee waiver,  you can do so here.) If you are a US Citizen or Permanent Resident, or Canadian Citizen, you will be required to file the CSS PROFILE, an application independent of Harvard but that will normally require the payment of a fee.  You will automatically be evaluated for a waiver of the PROFILE application fee ($9 registration fee plus $16 per college selected) at the point that you submit your PROFILE data to the College Board.  The College Board is wholly responsible for the PROFILE and will grant a waiver of their fees if they deem it appropriate.  You can contact the College Board to learn more by calling 1-844-202-0524."
How will I know if my financial aid application is incomplete?,"For prospective students, we cannot verify receipt of any information until after a student is admitted. If you are missing financial aid materials at the time of admission, we will notify you immediately. Current students can check their my.harvard.edu account where information is updated daily."
When will I find out about my financial aid award?,"If you are a prospective student and completed your application by the deadline, then you will receive an award decision in your acceptance mailing. If you missed the application deadline, an award decision will be completed as soon as possible and in the order it is received. If you are a current student, award decisions will be posted to your my.harvard account by July 1st.  If you missed the application deadline, an award decision will be completed during the remainder of the summer and in the order it is received."
What can I do if my family's financial situation is complicated?,Attach a letter to the tax returns you are submitting explaining the special circumstances.
Do my documents have to be in English?,"We require English translation for all documents. Documents do not, however, need to be translated by an official translator. Most students will save the cost of paying a translator and simply write the translation directly on the documents themselves."
Do I need to apply for a state scholarship?,"Yes, if you are a resident of CT, VT, or DC, you must submit the supplemental state grant application to the appropriate agency. Students who are eligible for state grant funds but fail to follow the procedures and deadlines set by their state grant programs will not receive additional Harvard financial aid to cover lost funding."
What if I am interested only in applying for federal loans (Stafford and PLUS)?,"If you do not intend to apply for need-based grant aid from Harvard but do want to apply for a Federal student or parent loan, please notify us of your intentions and submit only the FAFSA. Once we receive your FAFSA information electronically from the Department of Education, our office will notify you of your loan eligibility."
Do transfer students qualify for financial aid?,"Yes. All transfer applicants, including international students, are eligible to apply for need-based financial aid. Transfer applicants should follow the prospective student financial aid application instructions."
Can I email you my documents?,No. We cannot accept any documents over email. Please submit all documents as described on our application instructions.
How can I track material that I've sent your office?,"For prospective students, given the tremendous volume of material sent to our office , we are unable to confirm receipt. Rest assured that if we discover we are missing necessary financial aid application materials or have any questions we will be in contact with you (by email or phone) after the student is admitted. Current and admitted students can always check the status of their application on my.harvard."
I am undocumented. Am I still eligible for financial aid?,Yes. If you are undocumented you are eligible for financial aid from Harvard. Harvard makes no distinction based on citizenship in the financial aid process or in the amount of aid for which students are eligible. Undocumented students do not need to file a FAFSA since they are not eligible to apply for federal aid. Prospective students should go here for financial aid application instructions and current students should go here.
What is the deadline for applying for financial aid?,"Prospective Students: November 1st, for Early Action candidates. February 1st, for Regular Action candidates. March 1st, for Transfer candidates. Current Students: May 1st."
What is the College Board Institutional Documentation Service (IDOC)?,IDOC is a service provided by the College Board which we use to collect and scan documents. Applicants who fill out the CSS PROFILE form are contacted by the College Board with instructions on how to submit taxes and other relevant forms to IDOC. You can learn more here.
How will I know that my IDOC materials have been submitted correctly?,"Sign in here. Please allow five or more business days for processing. Remember that the staff at IDOC are only trained to identify basic US tax documents and these are the only ones that will show up on IDOC's tracking. If you have read through our application instructions and submitted what we ask for, then you should not worry about whether IDOC has been able to correctly identify and track your documents. Our staff will review the IDOC materials for all admitted students and current undergraduates to make sure your submissions fulfill our requirements and will reach out if there is anything more we need."
What if my country doesn't have a tax return?,"You should send any documentation they do have. Many families will send a year-end wage statement, or a letter from each employer stating annual compensation."
What if my parents are unemployed or did not file a tax return?,"If your parents are not required to file a federal or national tax return, they should send a signed statement listing all sources and annual amounts of income for their household. Each non-filer must print and complete a tax non-filer statement and submit it to IDOC with the rest of your application materials."
Can I send my tax returns directly to you?,"IDOC is the best method for sending us documents, and is required for all US tax returns. IDOC is available to all students who submit a CSS Profile, whether residing in the US or abroad. Those students were unable to file a CSS Profile and who requested alternate instructions may send their foreign tax returns directly to us by mail or fax as directed by our alternate instructions. Please be sure that anything you send directly to us includes your full applicant name, applicant year, and some other unique identifier (school, birth date, etc.)"
What should I do if my parents or I will be requesting an extension for filing their federal taxes?,"For prospective students, we will be happy to accept your completed application for financial aid whenever it arrives. We do ask, however, that you send your 2016 tax returns to IDOC as soon as possible after they become available. You should not submit 2015 documents unless you are specifically asked for them. If you receive a positive admissions decision and still have not been able to send your 2016 tax returns, please be in touch with us by phone after you receive your admissions decision. For current students, please send a copy of the IRS extension application to IDOC with the rest of your application materials. Please note that we will be unable to calculate your financial aid award until we receive the actual 2016 tax return."
What should I do if the Noncustodial PROFILE is missing?,"If you filed the online PROFILE, your noncustodial parent should complete a Noncustodial Parent's PROFILE online. After you file the custodial parent PROFILE, you will receive instructions from the College Board to send to your noncustodial parent explaining how to complete this process. If you are an international student and chose to file the paper Financial Statement for Students from Foreign Countries, please have your noncustodial parent to complete and submit a separate form along with their most recent tax return or wage statement."
"If my parents are divorced or separated, do they both need to send in financial information?","Yes, your custodial parent should file the Free Application for Federal Student Aid (FAFSA) and the CSS PROFILE Application, and your non-custodial parent should complete the Noncustodial Parent's PROFILE and both should submit their taxes. We feel strongly that both parents have an obligation to support you, and a divorce or separation does not change that obligation. We look at each case individually, and we make every effort to be sensitive to particular family circumstances when deciding how much to ask from each parent. If either parent is remarried, financial information about their new spouse and dependents, if any, should be provided. In this way we obtain the fullest possible picture of your financial background and can make the fairest judgment about your need for assistance. If we have received financial information from both your parents, the figure listed as "parent contribution" on your award letter will be the combined figure for your parent 1 and parent 2, determined by doing a separate need analysis for each. It is up to you and your parents to decide how to divide the responsibility for paying the termbills."
What if I cannot ask one of my parents to send in their financial information?,"If you are unable to ask a parent to send in their financial information, please fill out a Parent Information Sheet including a letter from a third party and any additional documentation as appropriate. Given that every family situation is unique, we review parent and household information on a case-by-case basis to determine what documentation and paperwork is appropriate for that student to provide to us in an effort to be as generous as possible with our financial aid assessment. Since we do not review financial information until a positive admissions decision has been made, we cannot make a judgment call on the documentation required until that point in the process. Please rest assured that our financial aid application deadlines are flexible and that we will be in direct touch with the student, should a positive admissions decision be made and the financial aid application is incomplete."
What should I do if my CSS PROFILE Data is missing?,"Please visit the College Scholarship Service web site www.collegeboard.com to complete the PROFILE or call 1-800-626-9795. The Harvard College CSS code number is 3434. Once your CSS PROFILE has been processed (allow 7 days for CSS to process), you will receive an email from the College Board's Institutional Documentation Service (IDOC) providing you with instructions on how to submit your tax forms and any other supplemental forms that may be required.  Remember, it is important to provide your Social Security Number, if you have one, when you register for CSS PROFILE; Harvard will use this unique number to identify your data before loading any electronic records.  NOTE: If you are a returning student and do not have a Social Security Number, please provide your Harvard ID number in the SSN field when you register for the CSS PROFILE.  If you are a prospective/entering student and do not have a Social Security Number, please be sure to provide the same first, last and middle name, as well as birthdate on the CSS PROFILE that you provided on your Harvard admissions application."
What if tax documents are missing and I have already sent my materials to IDOC?,"Your parents and/or non-custodial parents should upload signed copies of their most recent federal tax return(s) with attending schedules to IDOC. Note that we will not be able to finalize your financial aid award until we receive your actual  federal tax returns with all schedules - these should also be sent to IDOC as soon as they become available.) If you are an international student and a national tax return is not filed, your parents should ask each employer to submit a wage statement detailing their annual compensation. "
What should I do if the CSS Business/Farm Supplement is missing?,You can find the form on our website under Forms and Resources. Please fill out a Business/Farm Supplement for each business and/or farm in which your family has an interest.
What if my student tax return is missing but I didn't file a return?,"If you are not required to file a federal or national tax return, you should complete and submit a tax non-filer statement."
What should I do if a Cash Flow Statement is missing?,You can download the form here. It should be submitted through your IDOC portal.
What if my family's financial situation changes while I am attending Harvard?,You may request a review of your financial aid decision at any time to accommodate significant changes in your family's financial situation. You must apply for financial aid each year. We will meet your demonstrated need for all four years.
Can I apply for Harvard's financial aid independently of my parents?,"No, in 99% of the cases. We feel strongly that your parents have an obligation to help finance your college education. Our aid is available only to students whose families would not otherwise be able to send them to Harvard."
What if my parents refuse to pay for my college education?,"To be fair to all our students, we can base our financial aid decisions only on ability and not willingness to pay, and a decision to attend Harvard must be made by you and your parents. Please call the Financial Aid Office to discuss this further if you have questions or concerns."
What if I cannot ask one of my parents to send in their financial information?,"If you are unable to ask a parent to send in their financial information, please fill out a Parent Information Sheet including a letter from a third party and any additional documentation as appropriate. Given that every family situation is unique, we review parent and household information on a case-by-case basis to determine what documentation and paperwork is appropriate for that student to provide to us in an effort to be as generous as possible with our financial aid assessment. Since we do not review financial information until a positive admissions decision has been made, we cannot make a judgment call on the documentation required until that point in the process. Please rest assured that our financial aid application deadlines are flexible and that we will be in direct touch with the student, should a positive admissions decision be made and the financial aid application is incomplete."
What is a Term-Time Work Expectation?,"The term-time job expectation listed on your award letter is the amount of earnings during the academic year that we expect you to contribute toward your college costs. All earnings are paid directly to you, and it will be your responsibility to determine what portion of your earnings will be used towards billed (tuition, fees, room & Board, etc.) and/or non-billed (travel and personal expenses, etc.) expenses. Students can work while at Harvard, but only some students are eligible for the Federal Work Study Program (FWSP). Your financial aid letter will designate whether you can work in a job funded by FWSP or need to focus your job search on positions not funded by the program. Please note: You may request a student loan to replace or supplement part or all of a job expectation (term-time or FWSP). To request a loan, use the Loan Request Form."
Am I required to work if I am an international student and I qualify for financial aid?,"There is no requirement to work. However, all students, international or American, who demonstrate financial need will have a student term-time contribution as part of their financial aid package, which they can typically meet with a job requiring about 10-12 hours per week. U.S. immigration regulations allow foreign nationals to work on-campus only, and they restrict the amount of time a foreign student can spend working while attending college. Jobs are plentiful and are often interesting and relevant to academic interests."
Is it easy to find a student job on or near campus?,"Jobs are plentiful at Harvard. Employment opportunities range from dining hall duties to work in the University's libraries, laboratories, and offices. Students have also earned money on campus as bartenders, teaching assistants, sportswriters, computer programmers, lifeguards and research assistants, to cite a few examples. Working eight to twelve hours on average per week, most students find that they can work, excel academically, and participate in a range of extracurricular activities. Read more at our Student Employment Office website."
What is the Federal Work-Study Program (FWSP)?,"Your aid package will indicate if you are eligible for the Federal Work-Study Program (FWSP) also known as "work-study." Many aid packages list "Term-Time Job" as opposed to FWSP. This means that you are encouraged to find a job to help cover your costs although you are not eligible to work in FWSP-only jobs. There are many non-FWSP jobs available on campus as well, and last year close to 65% of all Harvard students chose to work during the year. FWSP is a wage subsidy program designed to expand your range of employment opportunities both on and off campus. FWSP is a federal financial aid program and thus it is not an option for international students or students who are not receiving federal aid. The FWSP wage-subsidy allows employers to hire students at wages they might not otherwise be able to afford because the federal government will pay roughly 70% of student earnings. Visit the Student Employment website to log into the jobs database to look for FWSP and non-FWSP jobs with your HUID and PIN at www.seo.harvard.edu."
Where can I find parent financing information?,"Many of our families find parent loans to be a useful tool for spreading the cost of education over a number of years. Parents may borrow up to the full cost of education, less any other financial aid. Parent loans are not based on financial need, and there are no income restrictions or penalties for early repayment. Harvard processes PLUS loans directly with the U.S. Department of Education through the Federal Direct Lending Program, without the need for banks and for-profit lenders. However, your financing options are not limited to the parent PLUS loan; you and your family may borrow from any lender you choose."
Are loans available if I choose not to work?,"If you will have heavy extracurricular demands on your time (such as playing football in the fall or acting in a spring drama production), you could choose to meet the job expectation completely through student loans."
What happens to my financial aid award if I receive additional outside assistance?,"A large percentage of each entering freshman class receives one or more outside awards from national or local organizations. When adjusting the Harvard financial aid package, 100% of the total outside award amount is first deducted from your job expectation, and then from your summer earnings expectation, up to the total amount of those expectations. If the total of outside awards exceeds the combined amount of your job and summer earnings expectations, that excess amount is deducted from the Harvard Scholarship. Since outside awards are additional resources that help to meet need, they may not be used to replace your parents' contribution or other expected family resource. For example, if you were originally offered a financial aid package with a $3,000 job, a summer earnings expectation of $1,600, and a $15,000 Harvard Scholarship and subsequently receive a $2,000 National Merit award and $2,000 from the Elks Club, then we will reduce your term-time job expectation to $0 and your summer expectation to $600. Only if outside awards exceeded $4,600 would they have any impact upon the amount of Harvard Scholarship."
What do I need to do to Report Outside Award(s)?,"If you expect to receive an outside scholarship that is not reflected on your award letter, including tuition benefits from parents' employers, you should report it to the Financial Aid Office by visiting the Outside Award Reporting System (OARS). We will adjust the financial aid package to reflect the receipt of additional resources."
Where should I send outside award checks?,"Checks are processed by the Student Accounts Office (not the Financial Aid Office). Please send your checks to: Harvard University Student Accounts953 Smith Campus Center1350 Massachusetts AveCambridge, MA 02138 "
Where should I send Cost of Attendance or Verification of Enrollment forms?,"If an outside organization is requiring you to have a Cost of Attendance or Verification of Enrollment form signed by an official at Harvard, please use the following: Cost of Attendance Forms: Harvard CollegeGriffin Financial Aid OfficeAttn: Outside Award Coordinator86 Brattle StreetCambridge, MA 02138 Verification of Enrollment: Please visit the website of the Office of the Registrar.   "
Where do I request a refund from my term bill account?,You may request a refund here.
Is there financial aid available for foreign students?,"Yes, on exactly the same basis as for American students. Although foreign students are not eligible for any federal funding, the College has its own job and scholarship money available to foreign students."
Will Harvard provide travel expenses for international students who receive financial aid?,"All students, American and international, who are on financial aid have a travel allowance included in their financial aid award to help cover the cost of travel to and from Cambridge. Overseas students are advised to seek information from the nearest U.S. Cultural Affairs Office about travel grants and other financial assistance available to qualified students from various foundations and from the U.S. government."
How do you determine eligibility for Harvard Scholarships?,"We determine your financial aid award based solely on your family's demonstrated financial need. Our program is designed to help families across the economic spectrum, from low to upper-middle incomes. Aid is completely need-based and considers many factors, such as your family's income, assets, size, and unusual expenses. There are no merit-based awards, and we have no preferential packaging policies that give some students more attractive awards than others."
Are there any merit-based financial aid awards at Harvard?,"No, we admit students based on their strengths and talents, but all Harvard-administered aid is based only on financial need, and we treat all admitted students equally in terms of their eligibility for that aid."
What are travel and personal expense allowances?,"Travel: An allowance toward the cost of traveling to and from Harvard has been included in your budget on your award letter and used in calculating your eligibility for financial aid.  You are responsible for booking and paying for your own travel. Many students will use the money they earn over the summer to meet the costs of travel to and from Harvard. Personal Expenses: The estimated cost for books, supplies, clothing, laundry, telephone, entertainment, local transportation, and other incidentals has been included in the personal expenses portion of your budget. Students generally spend between $800-$1200 on books over the course of both semesters. You are responsible for paying your own personal expenses. Many of the students will use money earned at their term-time jobs to cover personal expenses."
What should I do if my permanent address changes?,Please email us and inform us of your new address. You will also need to file a change of address with the Student Data Office in the Office of the Registrar.
What should I do if I am returning from a leave of absence?,"Please notify our office if you are returning from a leave of absence. The same instructions and deadlines apply, regardless of whether you intend to return in the fall or spring semester. Make sure that you are current with loan repayments and that you file the necessary deferment or forbearance forms when you register. You may want to check the status of your student loans by calling the Student Loan Office at (617) 495-3782. In addition, your term bill from previous semesters must be paid in full."
Are deferred students still eligible for financial aid?,Yes. You are considered for financial aid no matter when you are admitted.
Does applying for financial aid affect my chances for admission?,No. Your financial circumstances are never an impediment to admission. Foreign students have the same access to financial aid funding as do U.S. citizens.
Is it easy to qualify for financial aid at Harvard?,Yes. No American college has a more generous financial aid program. See how affordable Harvard can be. [Net Price Calculator]
Does Harvard participate in the Yellow Ribbon Program and/or ROTC?,"Harvard University is proud to help veterans continue their education by participating in the Yellow Ribbon Program. As a part of the University, the Harvard College Financial Aid Office will be administering Yellow Ribbon Funds for its eligible undergraduate students. The aid provided by the government will be treated like all outside awards , and students will receive a matching amount from the College. Eligibility for the Yellow Ribbon Program is determined by the Veterans Affairs Administration and not by Harvard College.Students interested in ROTC opportunities, please visit the following service websites:  Army ROTC (scholarships)  Air Force ROTC website.  Navy ROTC"
What happens if my program's estimates differ from the standard amounts?,You can provide that information on your Study Abroad Supplement for review by the Financial Aid Office.
How do you determine my study abroad personal expenses allowance?,"The personal expenses allowance of your budget is meant to help toward your daily living expenses (separate from your Room and Board) while enrolled in your study abroad program. As expenses can vary greatly based on each student's discretion, we are not able to meet every student's individual expenses. Rather, we build an allowance toward them in your budget, but leave the daily choices to you. For instance, in regard to local travel expenses, we might be able to offer you financial aid toward commuting from your apartment to your school campus, but we wouldn't be able to offer you scholarship toward a traveling tour that is separate from your program. However, we recognize that you may want to take advantage of your time away from Cambridge, and we encourage you to make your time abroad enriching and educational in the broadest sense. We may be able to offer you subsidized loan to help you expand the scope of your experience abroad, and allow you a wider range of choices."
Do I have to pay for health insurance when I'm abroad? Is that the same thing as the Health Services Fee?,"Please be aware that it is your responsibility to make sure that you have the appropriate health insurance coverage, whether you are studying on campus or abroad. All students are required to have health insurance, and the Harvard Blue Cross/ Blue Shield health insurance is automatically charged to each student's termbill at the beginning of each semester. If you are covered under your family's health insurance policy, you may be eligible to waive the Harvard health insurance. It is your responsibility to pursue the health insurance waiver, and University Health Services can help you with that decision. The Health Fee and the Student Services Fee are the two mandatory Harvard fees, and are automatically charged to each student's termbill at the beginning of each semester. You continue to be responsible for the Student Services Fee while abroad, and we include it in your budget. However, students who are studying abroad are usually eligible to waive the Health Fee. It is your responsibility to pursue the Health Fee waiver, and you should contact University Health Services about the Health Fee waiver."
